sleep_hours,work_intensity,stress_level,mood_score,daily_performance_score
7.493126664489527,3.3232008943101476,4.785159200677718,8.060328238490401,42.27933874803812
6.205359694349442,6.910629980871629,6.346020990640055,6.819409519417649,60.61249008615204
7.769901149670034,3.926710578022254,5.179762891053929,8.108011822485842,45.74973054200773
7.14561632402206,7.961258131179406,3.7213389142040496,8.170968120152022,67.26432507248515
8.452967485799334,2.177862946465148,3.028404137616005,9.163259250194798,39.723851360235884
5.946920359183972,9.728389405706903,3.559025520431872,7.5004445593808216,78.30599193213106
6.508506780103348,5.084105872452753,3.987324509421133,7.708906715235669,50.11305229172516
6.411837770301764,3.1244541701181756,5.835381416856046,7.096488237124245,27.012959243273457
4.804727577801822,1.6614707259701138,7.771800761306775,5.551296318289061,10.351272909361915
7.444180415596864,2.5278211457878665,2.810306795642587,8.623416210665342,37.01332644859126
7.391582908269834,5.677965537004159,3.494269414231238,8.386668920692529,61.61764312096442
7.0076701849636915,4.033028587881576,4.367458095070119,7.894364682457179,33.05527412996212
6.64811929993728,8.459950292943486,4.961665718869782,7.5003718643014325,70.02509914502133
4.876943886924378,4.877987712956253,5.288841370538851,6.339513920992972,38.72603640388723
6.369032015851961,3.238428453288669,5.32883543178252,7.222768579976421,46.11536350638465
6.485928225209846,6.554304879436271,4.337418072761207,7.590331513297546,58.04027545422729
5.796584096167572,7.360994951969012,5.348280452187663,6.873466322044244,63.41434136918081
6.758071432500986,2.5033771711085486,5.13982710200291,7.5128947288997185,37.18111893150605
7.606076285221808,2.508572946594859,3.9215612416334915,8.387177398643036,29.902789747745118
9.829278851815795,1.3300428424018866,1.7001910280207948,10.0,48.9395144589461
7.261866719247759,7.627618135590764,4.080896820675962,8.132850985345867,71.71981248085152
7.386325586084147,6.974240748596245,4.002576571927347,8.231022380072282,69.83694504728824
6.888331126350749,5.2716778817483245,4.1193240690372726,7.8972014550992675,74.33922606395568
4.121843177051438,8.597534040722774,6.443729395691747,5.539987087523339,49.76733940841198
6.960229186826175,8.251031376550479,6.030463821043776,7.366998365782573,81.76130266086766
7.09034531491154,6.26818927957077,4.888643196012007,7.787614230143322,59.88171302607844
10.0,8.814441524619328,1.7045196819708397,10.0,93.45982659456315
6.711458552828316,2.8525708903309144,5.327787562248083,7.428538863022565,38.13430647444832
7.452321013500419,2.007276574579551,3.7043236994436546,8.360095498267155,34.7856268856742
6.947932345442135,3.4277465036529065,5.614778761232932,7.484325778895402,40.200171254214084
5.246982943570702,1.5137817048038338,6.172055837341532,6.296573014939961,24.292171011579086
8.71423422177253,5.780525752009288,2.9213104785777464,9.352147389490195,58.900885869619835
8.127899549030161,9.429451230654653,3.945397286586148,8.693120543442252,90.01552679255076
8.186547920564571,1.3540918660165868,1.8798855114798432,9.347963098894791,34.57228143401063
5.635918817807892,2.098989226090241,4.364497476843881,7.072202047631571,22.40072252982229
9.10419146640415,5.069791254550918,1.5227218204776245,10.0,62.00323043274107
4.8972234058115784,9.404875157751144,6.2251643701144435,6.070784732452614,75.87767641376759
7.880285640700405,3.8454049447907543,5.428286486924767,8.099685438342814,47.7375650311313
10.0,5.565113278195532,4.231300146192632,9.73060995614221,73.80529405480914
5.514195512303967,1.3741557314535289,6.226694691597583,6.440508899903105,19.359097722922243
6.150553405595842,2.3350888086587998,5.580401750467783,7.01621151821717,36.19122534347651
7.1494770476314615,9.879671106629623,2.479360627742092,8.545878040256248,87.43178248388755
6.244786518825701,9.68606826792441,4.461496985205417,7.408422815733795,87.56572230996366
4.674004853400801,1.0444598284096864,5.47301236537112,6.162499202429145,15.865534778138068
7.102844462209041,9.566306068809151,3.6968768319816507,8.15264362773093,85.17512781109234
5.406544429410843,6.752079440339504,5.506620637886535,6.591940466280545,56.19723438652324
7.710388645952772,8.811264650680199,3.3595985055406548,8.618353635909466,86.86283766218364
5.620863648649295,5.092658700704732,3.5240092707047754,7.315315407978144,42.87939544003554
9.324901607526309,5.640364257213252,3.2879889700964866,9.608544273486839,72.78743808167631
5.825120061495644,5.399619222312282,4.267160925063678,7.214923759378284,48.51043087117058
6.516907725691486,7.001778317914939,5.02572068355796,7.402428430347504,62.60356294724149
8.220275826054504,2.256861292806816,5.49786200890637,8.282806892960792,42.91554187494344
5.1537035253490675,1.2697623088541015,4.957652588134322,6.604926338769143,21.913075806231724
7.341189901906194,3.7713694743207182,1.5967605557287148,8.925685774425101,46.665353364113805
8.960714131423643,7.342126864629821,2.545424472980974,9.612801136959893,78.67976621383201
4.588775148158159,2.816681069106535,7.429939516472043,5.524283233953282,35.35088430699621
7.276950787798456,7.060891899924256,6.136786823981829,7.5251344254845245,72.25925375444488
7.389824191372635,9.729208414965434,2.8585910524494746,8.576317199088738,88.68167504040686
8.172734307665966,1.8451064421047656,3.9585117771037486,8.716087051468456,37.324578685525005
5.144573933682877,7.053419064026136,5.419030396273644,6.461035241327632,51.639645712536314
5.019315080373586,4.993751973741141,5.878599581396995,6.248009173805053,47.777004411949115
7.782912348425347,8.813280289397548,6.418013468276757,7.7443433685721805,85.09210040601344
7.445477009849779,2.594348105026473,2.5406480637250235,8.70509178679236,48.10687115232449
7.375739275518815,7.23363357003548,4.353148241079521,8.119499092987432,65.670114712732
7.519672314245463,8.543037606832993,4.451955320369063,8.17621679243656,76.39904595471012
5.979962917632264,9.501527975266209,6.301815990833536,6.697432953329297,67.16006047692831
7.348380545741505,7.1492322546068126,4.2192787168776915,8.143244712381595,66.09559177149661
7.439608709948022,5.474572876075846,4.3563635715456845,8.156856154505107,63.377885892008884
5.928472872960448,6.560625161810925,4.86557313420985,7.097411783513314,54.79875028324569
9.798661766717135,8.820144860308464,2.4301975278713983,10.0,94.27442067454514
7.710749381367681,6.1354877197494675,3.488208219408444,8.579987162998076,62.74721100111109
5.2130447541960265,1.2734835372715319,6.451136086499229,6.192486026567847,22.609409419650675
7.984830412950744,9.3785382595628,3.2425253335957698,8.818140647691715,79.2209511875073
5.5379774946590175,7.20574075928405,5.946718398174973,6.538770977342919,59.60112717904483
8.180626905613678,7.088620471995219,3.4262356618240783,8.880505444820983,56.65279338635623
8.737893368511106,2.9410763715794546,4.135735555963283,9.002015354317678,48.358059777291935
5.7689765224724345,6.929969232093915,5.3334250584335665,6.861358395953391,50.27920684127893
8.445064193866482,4.544779650887426,1.4709161766999324,9.62576366330991,63.88683882196154
7.619171390404747,6.861096793373429,5.166584388390193,8.02152751772579,71.71719350423952
8.233090239991736,1.9593372727719165,2.5077955071439924,9.187515491851844,43.073186488059775
9.845189473980922,6.920607741427324,1.4700820821664426,10.0,87.33081544493474
6.631917825995695,9.994723531936,4.098804445159952,7.749509362049431,77.09166961966898
5.869395753463765,1.4339083497450043,6.678921490399805,6.517961004958318,34.27544182741284
5.665728355561715,9.794567657991855,3.331743101571932,7.399914082865449,80.55595745977298
5.776284572551843,4.662171646505835,8.51672087561852,5.91075448084555,22.96395082683722
6.884347435878844,8.836781053035333,5.548578860362976,7.466034803418414,81.95610573913414
7.511727962224966,8.04146935652446,4.213856544349186,8.242879814030225,68.76651402939372
7.415036198995028,6.10314634888001,4.0130770401876905,8.24509860734071,57.7744480196553
8.240774873554036,7.646042883261939,3.6929341760144276,8.836584671328094,72.62874949997504
7.0195028378168605,8.906640051712131,4.905520158125849,7.740045655252362,74.53387276452007
9.180301115735976,4.637262894859297,3.300974693361276,9.517888261433203,56.61491979535304
6.603014750143066,3.943298454069148,5.273192665888995,7.379851050319141,50.81106903148106
10.0,7.0083404700722625,2.089580681255249,10.0,79.52782554179079
7.938501021647509,8.270613477471327,3.4518607623746664,8.727542384276106,79.8594410044891
5.714263665375576,7.860566212989542,5.277315784046027,6.8453634640115375,61.174877920437034
5.393661252908331,8.18032283972771,5.490162717320653,6.589147936548803,55.079688327003616
7.723708622864778,4.920249833316397,4.9548031985752425,8.147784214146295,57.691108378181305
6.664805822011224,8.360507945575193,5.261712064671883,7.4203698738051695,62.24573601262171
8.071000741138137,2.081881498335476,1.0,9.542600444682883,40.24755728821029
7.709856436860317,5.900401881647646,4.4880156270415075,8.279509174003739,55.24695572679125
6.890756631014691,1.0518279444830942,4.682130889907022,7.729814711636708,38.397156901889126
5.729809422897393,3.9212724691024325,5.3974437052361885,6.818652542167579,44.59157518867361
4.727729162971203,4.298153813842581,5.829298216534151,6.087848032822476,37.63235559977976
6.330227571899468,4.565554224483298,6.059930662466439,6.98015734439975,53.45289933000385
8.284598191485209,7.25920486020876,4.31984790893469,8.674804542210719,69.24980947293245
7.321140616195306,4.4970229114331115,3.370209839220146,8.38162141795114,54.42045255500154
5.131391831932018,5.038242603602776,6.30193882157892,6.188253452685535,44.7476291615233
7.259771388776773,3.1378971778689473,3.2205261544372954,8.389704986934875,44.29670592559436
7.577976069593255,4.35926612466406,2.558000979536465,8.779385347895014,58.63265610968592
5.674213845698301,3.045426645368363,4.833911698851394,6.954354797763562,37.991503303676204
7.230587658918292,1.6587633139159927,5.0779233452481245,7.8149755917765376,35.16048733820024
7.087313077669,6.431037340432401,5.283274583240886,7.667405471629134,53.848607187055585
5.2855445532540655,7.013915186995146,6.284649777494041,6.285931798704227,51.75650540556763
7.536681040522425,6.575413114086531,4.695750954430056,8.113283337984438,64.91202675497776
7.841176789552351,5.171446394205152,4.243236855473077,8.431735017089487,58.93473854383205
8.624576864762915,4.418072021613068,2.4588569129667155,9.437089044967735,52.03305571855865
8.580703078052355,8.770002846146427,3.5673600822320557,9.078213822161796,96.8059884602902
4.933495948064364,5.671736066225963,6.853612766776191,5.9040137388057605,54.394399958198115
5.593262440127316,5.312636898667579,6.279681377711721,6.472053050762874,50.87519194950675
7.77255290081299,1.2307785922579213,4.97087105082425,8.17227042524052,34.19367830217079
7.770678926368313,4.071230448635407,4.4917607061064135,8.314879143989064,50.225194500116196
7.772571529459071,4.421760569072713,4.1333909839743255,8.423525622483146,48.596687038957526
10.0,4.589405028072104,3.0701502383164274,10.0,66.35117004701912
7.85633576603975,6.221551323045991,3.6884101279191395,8.607278421248107,66.32643978115341
8.703348460270899,5.802422920541906,2.155446580555563,9.57537510199587,60.3939664961186
8.431002645239804,6.471145835141002,3.0921309198643923,9.130962311184565,71.2071458812585
7.977086876958697,7.883949353879155,2.873427853626594,8.92422377008724,75.06822128070415
6.527096133039482,8.316871648444842,4.103144818594032,7.685314234245479,61.292673593161304
8.138453830739902,7.46310768603845,3.34471826469256,8.879656819036173,69.68350547593877
5.840762178193643,9.599713263594412,4.534970336445125,7.1439662059826485,73.34435024573004
6.644772089889987,1.1640932440872547,4.37622079844897,7.6739970143993,37.314562284036384
6.2719546782563445,2.7620018711519148,3.088821590441138,7.836526329821465,38.41093682426228
7.122811209079484,1.068065874803279,4.51504474010935,7.919173303414885,22.628543298339352
10.0,6.827272427391427,2.0012054753622244,10.0,82.23673923276523
4.199102211112378,9.082274940549881,5.823629600041907,5.772372446654854,55.906738937362725
8.029390285561771,3.1913406691866935,4.235733439982988,8.546914139342167,52.780769714198165
4.5809261932155225,9.34331090316676,7.2728291830541405,5.566706961013072,65.00088531039482
6.29210220131585,1.5424065126060476,3.358758374578346,7.767633808416006,27.6619490438069
8.63342589545105,9.409924241249628,2.330534505072946,9.480895185748746,95.44410216516374
7.096420028643194,4.16460418515671,3.5537216272981462,8.191735528996473,41.81946527116706
5.38338283310604,1.9127874560429485,4.753390632406303,6.8040125101417335,18.585784301775675
5.927044436110048,5.372845832676931,6.08783929304371,6.729874873752916,46.87203994305923
8.019396623402013,3.3109891094845714,3.390656562505586,8.794441005289531,53.23912209006719
5.904450052424295,3.5638561176573056,5.0119251167499534,7.039092496429591,30.806091100908965
7.324687884372962,3.765609684336579,2.1363873280948766,8.753896532195315,32.60070329944793
7.06835775985572,8.22723308049397,4.98073182232465,7.746795109216037,70.99830501549717
6.022599478591275,5.85245149007729,3.9426620222735074,7.430761080472712,56.146788506746496
10.0,3.8017692924040327,2.0599326302663283,10.0,67.2631195031964
7.950878533477017,6.493004049798265,3.916674111176578,8.595524886733237,64.78292010353219
3.962286120013589,7.445356068008742,8.190829699827779,4.92012276205982,29.900168436944014
7.279681472154142,3.453616006601804,2.867434423157574,8.507578556345212,50.91306462203561
6.007320302847418,4.7219419137281635,2.1746316019012397,7.952002701138079,36.67039641380585
8.278650002194336,2.096974840032528,3.5609295429982257,8.898911138417134,39.76428705737894
5.811218892350949,2.630344145812123,7.1515360676300945,6.341270515121542,33.35437964411683
6.827895337799651,7.130060685684845,5.7766300826997155,7.3637481778698755,67.6266395387228
7.757480918470685,2.6329451292606425,4.003674680498077,8.453386146932989,39.76792906342636
8.298632791255182,5.726470453003541,2.8694575813638066,9.118342400343966,64.4004970247479
5.199555389416336,7.381416355501894,6.647478285104242,6.125489748118529,45.73256772311003
6.498248146238577,1.9618923078526946,3.827855283304669,7.750592302751746,28.405997644096367
6.287582033258566,6.105809976660132,5.446292142749366,7.13866157713033,58.563927066322144
6.020006151139432,3.309065053312274,5.689465238255082,6.905164119207135,32.586975531192245
9.648181360421646,9.666341877138219,3.341664819161563,9.786409370504519,95.72979731029992
7.607472566441434,5.351910820479323,6.673681985757931,7.562378944137482,60.66168361557336
5.108674068497432,8.253932947976423,6.305476712380821,6.173561427384213,61.6588011990844
8.376792920582163,5.952038879406356,2.7896020378267705,9.189195141001267,66.8899491409374
10.0,1.3907127956933725,1.9744256878080055,10.0,41.30265132213345
8.54869789082672,6.698362380346201,1.391965782449506,9.71162899976118,70.43477677443225
4.72094505106898,9.562630079859913,5.528530828055758,6.174007782224661,72.6230026876368
6.273648890700623,6.414506381316981,4.571798449326397,7.392649799622455,58.87181576888734
8.900366723779934,8.372699734841111,2.3556182230414597,9.633534567355522,80.60562700904725
5.938495801571829,8.957858170135669,5.401558230776258,6.94263001171022,73.16634053859126
7.665729142219343,3.0527179475403923,3.044996753842325,8.685938459178907,48.169689857918364
8.161951080144005,2.90840355917404,4.591469803209267,8.519729707123624,35.634214491070445
5.609604292632875,6.498828899658926,5.512523630811896,6.712005486336157,61.12703264255108
6.9107119659073,4.699256228260342,4.462130106135546,7.807788147703715,49.04234062639984
3.0,8.558751725800484,7.272105283487082,4.618368414953876,56.653596923335165
5.463418537998566,9.1002081105821,5.784455853460127,6.542714366761102,76.60003614028373
6.62114777291026,4.180792413724463,5.528180046339426,7.314234649844328,39.04510198092231
5.128325227052725,3.1318350307703384,5.030209602646919,6.567932255437559,28.31776824615318
9.448616955897453,8.024729637194756,1.7829899462067809,10.0,82.80654927275314
4.85478793305905,3.4732543199332246,5.812443624776095,6.1691396724026015,28.63534306364486
6.339933269954525,8.403528866623105,3.582182460563165,7.729305223803765,79.56864503994018
7.196110865929137,4.813644282838865,3.4238534475351923,8.290510485296924,48.539933081892976
9.161909933599173,7.0079490936232345,2.194251179576003,9.838870606286703,73.69907788178382
4.846206773230841,1.8598178245120136,6.997423762128054,5.808496935300088,23.7240454994419
8.74474562823244,6.614733922089157,3.2667648264159723,9.266817929014673,65.81468625664589
7.015349591529381,5.065909108635062,4.58131023814404,7.834816683474417,51.53348762629921
5.527737023428074,6.279476168579267,6.428708343425512,6.388029711029191,55.03407670586319
7.693155211394906,2.5121278697037708,3.708104042484678,8.50346191409154,39.60178179892889
7.298589543360205,7.631863704497639,4.551593215240725,8.013675761443904,70.34912431274435
6.099674684261808,8.765173697889058,5.017038499658057,7.154693260659668,68.9377607103785
7.1047031274850285,2.9506582008169806,4.581599847411605,7.888341922267536,33.21558306590101
6.42202960470736,1.8614309996814555,4.27961765862253,7.5693324652376575,32.426527179943974
7.170276017876872,1.2127472744170276,1.8249620274220733,8.7546770024995,39.63082956488155
7.99319601178157,6.777743503989394,3.4711640283884395,8.75456839855241,69.22702233902739
9.379025224218028,6.463846324799027,3.9195279567255175,9.451556747513163,75.4704330244429
5.143276751759727,5.92027671442663,6.811594000833811,6.042487850805693,52.77379433840728
10.0,3.087523865043779,2.9653974845911706,10.0,50.18284481386476
4.071868300716247,4.518153963149632,7.97863608123322,5.049530156059783,43.81869883021454
6.772322357446625,6.350287016675558,4.670799705004137,7.662153502966734,61.269369019919274
7.882475809726865,5.470901729732525,3.891335059624103,8.562084967948888,68.89085240783731
7.421487801602549,9.890069681933985,3.445157863283611,8.419345321976447,81.60919809909885
6.065950720269109,2.227957773010598,4.831166567757663,7.1902204618341665,40.53989252271288
6.687816624464087,7.256300986428344,5.265517850199871,7.433034619618491,69.35868404471762
6.2604985980117505,4.638868912938629,6.195485558759415,6.897653491179225,49.8978039863225
6.115952864583683,4.853796534330533,4.967791432652054,7.179234288954594,48.84194020093479
8.274403145531537,7.458379890923586,2.930288218723359,9.085555421701914,73.49385053366541
7.535523228947571,7.231925361919327,3.97210937569854,8.329681124658979,75.74491578187117
5.960635607109019,9.921303943319694,5.832698263241899,6.826571885292841,78.78543389363665
8.349399813149876,2.155548605087127,1.8766253333465566,9.446652287885959,32.38364749490933
7.460949281314914,1.936986844457497,1.73505962181083,8.956051682245699,30.839031434460182
8.21929317825844,7.51904935415867,2.8740286079016646,9.069367324584565,73.90652795255318
7.944443262885418,6.205482253057681,2.423732963777506,9.039546068598,66.94805733673864
5.7565074836168915,3.4674459990382527,4.886653815459176,6.987908345532382,36.96277178099203
6.159728439704546,1.7147743209008794,4.924436929418892,7.21850598499706,34.783633973560946
8.120940407684893,1.770924246367875,3.0499992648290717,8.957564465162214,28.92290628673149
7.915555398150198,9.047717871977065,5.120023215950587,8.213326274104944,83.45686716677315
6.968647609053778,2.726805922468686,4.751826677359297,7.755640562224478,29.57952345224951
7.175991074963173,3.9103440590396867,4.5596814996402895,7.937690195085818,51.17078093096077
8.916497343682638,3.039907620042892,3.489009269097292,9.303195625480395,50.358590700315226
6.112642916746255,4.194966752487436,3.971052548822226,7.476269985401085,45.71862973400193
7.820646071755057,1.6248145847148403,4.782594930016223,8.257609164048167,32.06302038296204
6.6967110213491585,5.671538118174434,4.566866896385213,7.647966543893931,62.229620991618724
6.67347819515917,1.6085130723299341,5.331698061113876,7.4045774987613395,35.85665620581055
8.648165277980786,8.203208570401255,2.0096105445752155,9.586016003415907,84.27402031565218
8.238124523482044,3.103408737193897,1.8557416151983002,9.386152229529737,47.086847842015686
8.220264454000958,5.860107231440596,4.241678094824262,8.659655243953296,67.621831428259
8.958218210731493,8.920711788053124,3.2098349575123217,9.4119804391852,83.66108478658948
7.031505762449139,6.8578963214247475,3.472743835683178,8.17708030676453,69.08144978187403
8.022929456942446,5.796620078962018,2.711993353171348,9.000159668214064,71.70928434496851
6.534599865109816,3.9190037780383804,5.897754892326917,7.151433451367814,49.52727848230209
7.486249528732663,3.9970172175237813,2.8215884841465413,8.645273171995635,45.65113770078892
6.804785418448473,7.025382596783711,6.198844618497184,7.223217865519929,66.41224432312598
7.1454939474890775,9.947254250990508,3.382984107360869,8.272401136285186,77.66870538886228
7.89273553815537,6.9565527086444074,4.324203495084086,8.438380274367995,72.65725775828766
5.7726689751497915,6.020050756330225,5.053246344131182,6.94762748185052,55.376903518099844
10.0,7.575854592153215,2.6031874310823433,10.0,74.75319027528857
5.4909739277504475,5.186850510553463,5.063106855685449,6.775652299944634,40.51857855350092
5.1787170808184015,1.541281083407067,5.694233429272985,6.398960219709146,20.965571903103864
8.737166310250101,6.0606713429011885,3.0511861271956398,9.326943947991369,66.9896002752142
8.187494040944404,9.618627560548422,2.447817311463003,9.178151231127742,81.42349874562012
7.936179725578233,2.577726481218937,4.391880564957539,8.444143665859677,44.9598657423713
7.94251826389642,7.210044017385991,3.132771822411278,8.825679411614468,72.82697575891385
6.981629840729628,2.8084031979315083,4.186096212076278,7.933149040814893,38.485561589963375
5.654118442771253,5.822449160257731,4.4823558711744855,7.047764304310406,47.35674967264471
7.113706837290589,1.8700880468204766,1.7467008713722176,8.744213840962688,39.764392746543685
5.984257432731832,5.053338426323666,5.0215662912143655,7.08408457227479,56.69302158683029
8.462679600126627,7.805469960057215,5.6424717415116135,8.384866237622493,75.39227397362102
6.779413927746792,4.128143718150839,5.36107314570059,7.459326412937898,43.43286369963784
5.761754204811233,6.984205520384962,5.37133625641662,6.845651645961754,61.46967384331682
6.51792123752051,8.159049647107562,4.522772180775323,7.553921088279709,68.2302535829817
7.6193971814134365,9.344600375315075,3.9269481476812973,8.393553864543673,82.31250756940402
6.154413170794038,3.111778736699082,5.623588578539979,7.00557132891443,40.90257491874024
5.766669406650353,4.593843242283773,4.205851659370873,7.19824614617895,34.4421852330657
7.365530817237868,2.371744119973757,5.221897040878577,7.852749378079148,45.53232114476698
7.367449856663084,9.932351519425376,4.821421430110776,7.974043484964618,85.72904729671065
6.239585236943306,9.343008711318658,5.72651753615329,7.025795881319997,73.82127716205584
6.2934425415725155,5.859614172525037,5.403721705551715,7.154949013277995,54.290543504191284
